years_before_now,co2,years_before_now_seas_adj,co2_seas_adj,years_before_now_fit,co2_fit,years_before_now_seas_adj_fit,co2_seas_adj_fit,years_before_now_filled,co2_filled,years_before_now_seas_adj_filled,co2_seas_adj_filled
11.1218288889777,390.25,14.6180636370875,385.06,14.6180636370875,385.45,14.6180636370875,384.69,14.6180636370875,385.81,14.6180636370875,385.06
11.2067603958271,392.64,14.7027630906396,384.98,14.7027630906396,384.63,14.7027630906396,384.55,14.7027630906396,385.04,14.7027630906396,384.98
11.288952176649,393.75,14.7875823136353,384.47,14.7875823136353,383.53,14.7875823136353,384.4,14.7875823136353,383.58,14.7875823136353,384.47
11.3738836834982,394.33,14.8697740944572,384.51,14.8697740944572,382.09,14.8697740944572,384.25,14.8697740944572,382.32,14.8697740944572,384.51
11.4560754643203,393.4,14.9547056013066,384.31,14.9547056013066,380.63,14.9547056013066,384.1,14.9547056013066,380.83,14.9547056013066,384.31
11.5410069711695,392.49,15.0368973821285,384.19,15.0368973821285,380.56,15.0368973821285,383.94,15.0368973821285,380.83,15.0368973821285,384.19
11.6177192999367,391.96,15.1218288889777,383.31,15.1218288889777,382.25,15.1218288889777,383.78,15.1218288889777,381.81,15.1218288889777,383.31
11.7026508067859,391.33,15.2067603958271,383.64,15.2067603958271,384.35,15.2067603958271,383.61,15.2067603958271,384.42,15.2067603958271,383.64
11.7875823136353,389.83,15.288952176649,383.37,15.288952176649,385.91,15.288952176649,383.45,15.288952176649,385.85,15.288952176649,383.37
11.8697740944572,388.69,15.3738836834982,383.12,15.3738836834982,386.56,15.3738836834982,383.29,15.3738836834982,386.38,15.3738836834982,383.12
11.9547056013066,387.18,15.4560754643203,383.53,15.4560754643203,385.82,15.4560754643203,383.14,15.4560754643203,386.2,15.4560754643203,383.53
12.0368973821285,386.85,15.5410069711695,382.82,15.5410069711695,384.48,15.5410069711695,382.98,15.5410069711695,384.31,15.5410069711695,382.82
12.1218288889777,388.53,15.6177192999367,382.93,15.6177192999367,383.6,15.6177192999367,382.83,15.6177192999367,383.68,15.6177192999367,382.93
12.2067603958271,390.35,15.7026508067859,382.49,15.7026508067859,382.76,15.7026508067859,382.68,15.7026508067859,382.55,15.7026508067859,382.49
12.288952176649,392.26,15.7875823136353,382.51,15.7875823136353,381.66,15.7875823136353,382.53,15.7875823136353,381.63,15.7875823136353,382.51
12.3738836834982,393.24,15.8697740944572,382.29,15.8697740944572,380.23,15.8697740944572,382.38,15.8697740944572,380.11,15.8697740944572,382.29
12.4560754643203,392.39,15.9547056013066,382.5,15.9547056013066,378.77,15.9547056013066,382.23,15.9547056013066,379.03,15.9547056013066,382.5
12.5410069711695,391.02,16.0368973821285,382.12,16.0368973821285,378.71,16.0368973821285,382.08,16.0368973821285,378.77,16.0368973821285,382.12
12.6177192999367,390.08,16.1218288889777,381.93,16.1218288889777,380.41,16.1218288889777,381.94,16.1218288889777,380.44,16.1218288889777,381.93
12.7026508067859,388.55,16.2067603958271,381.48,16.2067603958271,382.53,16.2067603958271,381.79,16.2067603958271,382.25,16.2067603958271,381.48
12.7875823136353,387.48,16.288952176649,381.52,16.288952176649,384.1,16.288952176649,381.65,16.288952176649,384,16.288952176649,381.52
12.8697740944572,386.05,16.3738836834982,381.63,16.3738836834982,384.75,16.3738836834982,381.5,16.3738836834982,384.89,16.3738836834982,381.63
12.9547056013066,384.32,16.4560754643203,381.67,16.4560754643203,384.03,16.4560754643203,381.35,16.4560754643203,384.33,16.4560754643203,381.67
13.0368973821285,384.64,16.5410069711695,381.05,16.5410069711695,382.69,16.5410069711695,381.2,16.5410069711695,382.53,16.5410069711695,381.05
13.1218288889777,386.06,16.6177192999367,381.23,16.6177192999367,381.81,16.6177192999367,381.05,16.6177192999367,381.98,16.6177192999367,381.23
13.2067603958271,388.05,16.7026508067859,381.27,16.7026508067859,380.95,16.7026508067859,380.88,16.7026508067859,381.33,16.7026508067859,381.27
13.288952176649,389.6,16.7875823136353,380.81,16.7875823136353,379.83,16.7875823136353,380.69,16.7875823136353,379.92,16.7875823136353,380.81
13.3738836834982,390.15,16.8697740944572,380.44,16.8697740944572,378.36,16.8697740944572,380.51,16.8697740944572,378.27,16.8697740944572,380.44
13.4560754643203,389.54,16.9547056013066,380.23,16.9547056013066,376.86,16.9547056013066,380.31,16.9547056013066,376.77,16.9547056013066,380.23
13.5410069711695,388.5,17.0368973821285,379.73,17.0368973821285,376.75,17.0368973821285,380.11,17.0368973821285,376.38,17.0368973821285,379.73
13.6177192999367,387.1,17.1218288889777,380.12,17.1218288889777,378.38,17.1218288889777,379.9,17.1218288889777,378.64,17.1218288889777,380.12
13.7026508067859,386.63,17.2067603958271,379.86,17.2067603958271,380.42,17.2067603958271,379.68,17.2067603958271,380.63,17.2067603958271,379.86
13.7874625441914,385.08,17.288952176649,379.58,17.288952176649,381.91,17.288952176649,379.47,17.288952176649,382.05,17.288952176649,379.58
13.8694297573063,383.98,17.3738836834982,378.96,17.3738836834982,382.5,17.3738836834982,379.25,17.3738836834982,382.21,17.3738836834982,378.96
13.9541292108581,382.75,17.4560754643203,379.36,17.4560754643203,381.7,17.4560754643203,379.03,17.4560754643203,382.01,17.4560754643203,379.36
14.0360964239728,383.05,17.5410069711695,378.59,17.5410069711695,380.3,17.5410069711695,378.81,17.5410069711695,380.07,17.5410069711695,378.59
14.1207958775249,384.05,17.6177192999367,378.81,17.6177192999367,379.37,17.6177192999367,378.61,17.6177192999367,379.56,17.6177192999367,378.81
14.2054953310767,386.22,17.7026508067859,378.22,17.7026508067859,378.48,17.7026508067859,378.4,17.7026508067859,378.29,17.7026508067859,378.22
14.2874625441914,388.02,17.7874625441914,378.27,17.7874625441914,377.33,17.7874625441914,378.19,17.7874625441914,377.39,17.7874625441914,378.27
14.3721619977434,388.48,17.8694297573063,377.95,17.8694297573063,375.87,17.8694297573063,378,17.8694297573063,375.79,17.8694297573063,377.95
14.4541292108581,386.74,17.9541292108581,377.62,17.9541292108581,374.39,17.9541292108581,377.82,17.9541292108581,374.17,17.9541292108581,377.62
14.5388286644099,385.8,18.0360964239728,377.34,18.0360964239728,374.3,18.0360964239728,377.66,18.0360964239728,373.99,18.0360964239728,377.34
14.6180636370875,385.81,18.1207958775249,377.28,18.1207958775249,375.96,18.1207958775249,377.51,18.1207958775249,375.77,18.1207958775249,377.28
14.7027630906396,385.04,18.2054953310767,376.97,18.2054953310767,378.07,18.2054953310767,377.37,18.2054953310767,377.71,18.2054953310767,376.97
14.7875823136353,383.58,18.2874625441914,377.06,18.2874625441914,379.66,18.2874625441914,377.25,18.2874625441914,379.49,18.2874625441914,377.06
14.8697740944572,382.32,18.3721619977434,377.32,18.3721619977434,380.37,18.3721619977434,377.13,18.3721619977434,380.56,18.3721619977434,377.32
14.9547056013066,380.83,18.4541292108581,377.77,18.4541292108581,379.7,18.4541292108581,377.02,18.4541292108581,380.44,18.4541292108581,377.77
15.0368973821285,380.83,18.5388286644099,376.84,18.5388286644099,378.41,18.5388286644099,376.9,18.5388286644099,378.33,18.5388286644099,376.84
15.1218288889777,381.81,18.6180636370875,376.57,18.6180636370875,377.53,18.6180636370875,376.78,18.6180636370875,377.31,18.6180636370875,376.57
15.2067603958271,384.42,18.7027630906396,376.66,18.7027630906396,376.72,18.7027630906396,376.64,18.7027630906396,376.73,18.7027630906396,376.66
15.288952176649,385.85,18.7875823136353,376.51,18.7875823136353,375.64,18.7875823136353,376.5,18.7875823136353,375.63,18.7875823136353,376.51
15.3738836834982,386.38,18.8697740944572,376.44,18.8697740944572,374.22,18.8697740944572,376.36,18.8697740944572,374.29,18.8697740944572,376.44
15.4560754643203,386.2,18.9547056013066,376.38,18.9547056013066,372.77,18.9547056013066,376.2,18.9547056013066,372.94,18.9547056013066,376.38
15.5410069711695,384.31,19.0368973821285,376.24,19.0368973821285,372.69,19.0368973821285,376.03,19.0368973821285,372.92,19.0368973821285,376.24
15.6177192999367,383.68,19.1218288889777,375.89,19.1218288889777,374.34,19.1218288889777,375.85,19.1218288889777,374.42,19.1218288889777,375.89
15.7026508067859,382.55,19.2067603958271,375.78,19.2067603958271,376.39,19.2067603958271,375.66,19.2067603958271,376.54,19.2067603958271,375.78
15.7875823136353,381.63,19.288952176649,375.62,19.288952176649,377.9,19.288952176649,375.47,19.288952176649,378.07,19.288952176649,375.62
15.8697740944572,380.11,19.3738836834982,375.05,19.3738836834982,378.49,19.3738836834982,375.26,19.3738836834982,378.28,19.3738836834982,375.05
15.9547056013066,379.03,19.4560754643203,374.94,19.4560754643203,377.71,19.4560754643203,375.06,19.4560754643203,377.58,19.4560754643203,374.94
16.0368973821285,378.77,19.5410069711695,374.57,19.5410069711695,376.33,19.5410069711695,374.85,19.5410069711695,376.04,19.5410069711695,374.57
16.1218288889777,380.44,19.6177192999367,374.81,19.6177192999367,375.4,19.6177192999367,374.65,19.6177192999367,375.55,19.6177192999367,374.81
16.2067603958271,382.25,19.7026508067859,374.55,19.7026508067859,374.51,19.7026508067859,374.43,19.7026508067859,374.61,19.7026508067859,374.55
16.288952176649,384,19.7875823136353,374.59,19.7875823136353,373.35,19.7875823136353,374.21,19.7875823136353,373.71,19.7875823136353,374.59
16.3738836834982,384.89,19.8697740944572,374.16,19.8697740944572,371.85,19.8697740944572,373.98,19.8697740944572,372.01,19.8697740944572,374.16
16.4560754643203,384.33,19.9547056013066,373.61,19.9547056013066,370.33,19.9547056013066,373.75,19.9547056013066,370.18,19.9547056013066,373.61
16.5410069711695,382.53,20.0368973821285,373.94,20.0368973821285,370.19,20.0368973821285,373.52,20.0368973821285,370.63,20.0368973821285,373.94
16.6177192999367,381.98,20.1218288889777,372.88,20.1218288889777,371.78,20.1218288889777,373.29,20.1218288889777,371.41,20.1218288889777,372.88
16.7026508067859,381.33,20.2067603958271,373.19,20.2067603958271,373.79,20.2067603958271,373.06,20.2067603958271,373.95,20.2067603958271,373.19
16.7875823136353,379.92,20.288952176649,372.89,20.288952176649,375.27,20.288952176649,372.85,20.288952176649,375.33,20.288952176649,372.89
16.8697740944572,378.27,20.3738836834982,372.26,20.3738836834982,375.86,20.3738836834982,372.64,20.3738836834982,375.48,20.3738836834982,372.26
16.9547056013066,376.77,20.4560754643203,372.14,20.4560754643203,375.09,20.4560754643203,372.44,20.4560754643203,374.77,20.4560754643203,372.14
17.0368973821285,376.38,20.5410069711695,371.98,20.5410069711695,373.74,20.5410069711695,372.26,20.5410069711695,373.44,20.5410069711695,371.98
17.1218288889777,378.64,20.6177192999367,372.26,20.6177192999367,372.84,20.6177192999367,372.09,20.6177192999367,373,20.6177192999367,372.26
17.2067603958271,380.63,20.7026508067859,372.29,20.7026508067859,372,20.7026508067859,371.92,20.7026508067859,372.36,20.7026508067859,372.29
17.288952176649,382.05,20.7875823136353,372.03,20.7875823136353,370.89,20.7875823136353,371.75,20.7875823136353,371.16,20.7875823136353,372.03
17.3738836834982,382.21,20.8697740944572,371.75,20.8697740944572,369.46,20.8697740944572,371.59,20.8697740944572,369.6,20.8697740944572,371.75
17.4560754643203,382.01,20.9547056013066,371.43,20.9547056013066,368.02,20.9547056013066,371.42,20.9547056013066,368.01,20.9547056013066,371.43
17.5410069711695,380.07,21.0368973821285,371.19,21.0368973821285,367.95,21.0368973821285,371.27,21.0368973821285,367.88,21.0368973821285,371.19
17.6177192999367,379.56,21.1218288889777,370.94,21.1218288889777,369.61,21.1218288889777,371.12,21.1218288889777,369.47,21.1218288889777,370.94
17.7026508067859,378.29,21.2067603958271,370.78,21.2067603958271,371.7,21.2067603958271,370.97,21.2067603958271,371.54,21.2067603958271,370.78
17.7874625441914,377.39,21.288952176649,370.79,21.288952176649,373.25,21.288952176649,370.84,21.288952176649,373.23,21.288952176649,370.79
17.8694297573063,375.79,21.3738836834982,370.73,21.3738836834982,373.92,21.3738836834982,370.71,21.3738836834982,373.94,21.3738836834982,370.73
17.9541292108581,374.17,21.4560754643203,370.16,21.4560754643203,373.23,21.4560754643203,370.59,21.4560754643203,372.78,21.4560754643203,370.16
18.0360964239728,373.99,21.5410069711695,370.58,21.5410069711695,371.94,21.5410069711695,370.47,21.5410069711695,372.04,21.5410069711695,370.58
18.1207958775249,375.77,21.6177192999367,370.68,21.6177192999367,371.11,21.6177192999367,370.36,21.6177192999367,371.42,21.6177192999367,370.68
18.2054953310767,377.71,21.7026508067859,370.13,21.7026508067859,370.31,21.7026508067859,370.24,21.7026508067859,370.2,21.7026508067859,370.13
18.2874625441914,379.49,21.7874625441914,370.31,21.7874625441914,369.26,21.7874625441914,370.11,21.7874625441914,369.44,21.7874625441914,370.31
18.3721619977434,380.56,21.8694297573063,370.34,21.8694297573063,367.87,21.8694297573063,369.98,21.8694297573063,368.2,21.8694297573063,370.34
18.4541292108581,380.44,21.9541292108581,370.04,21.9541292108581,366.45,21.9541292108581,369.84,21.9541292108581,366.64,21.9541292108581,370.04
18.5388286644099,378.33,22.0360964239728,369.84,22.0360964239728,366.38,22.0360964239728,369.7,22.0360964239728,366.53,22.0360964239728,369.84
18.6180636370875,377.31,22.1207958775249,369.52,22.1207958775249,368.03,22.1207958775249,369.55,22.1207958775249,368.03,22.1207958775249,369.52
18.7027630906396,376.73,22.2054953310767,369.3,22.2054953310767,370.1,22.2054953310767,369.41,22.2054953310767,370.02,22.2054953310767,369.3
18.7875823136353,375.63,22.2874625441914,369.2,22.2874625441914,371.66,22.2874625441914,369.27,22.2874625441914,371.6,22.2874625441914,369.2
18.8697740944572,374.29,22.3721619977434,368.54,22.3721619977434,372.34,22.3721619977434,369.14,22.3721619977434,371.74,22.3721619977434,368.54
18.9547056013066,372.94,22.4541292108581,368.93,22.4541292108581,371.68,22.4541292108581,369.03,22.4541292108581,371.57,22.4541292108581,368.93
19.0368973821285,372.92,22.5388286644099,368.94,22.5388286644099,370.41,22.5388286644099,368.92,22.5388286644099,370.42,22.5388286644099,368.94
19.1218288889777,374.42,22.6180636370875,368.64,22.6180636370875,369.56,22.6180636370875,368.82,22.6180636370875,369.37,22.6180636370875,368.64
19.2067603958271,376.54,22.7027630906396,368.99,22.7027630906396,368.8,22.7027630906396,368.72,22.7027630906396,369.05,22.7027630906396,368.99
19.288952176649,378.07,22.7875823136353,368.79,22.7875823136353,367.78,22.7875823136353,368.63,22.7875823136353,367.92,22.7875823136353,368.79
19.3738836834982,378.28,22.8697740944572,368.71,22.8697740944572,366.43,22.8697740944572,368.55,22.8697740944572,366.58,22.8697740944572,368.71
19.4560754643203,377.58,22.9547056013066,368.44,22.9547056013066,365.07,22.9547056013066,368.46,22.9547056013066,365.04,22.9547056013066,368.44
19.5410069711695,376.04,23.0368973821285,367.83,23.0368973821285,365.08,23.0368973821285,368.38,23.0368973821285,364.54,23.0368973821285,367.83
19.6177192999367,375.55,23.1218288889777,368.29,23.1218288889777,366.81,23.1218288889777,368.31,23.1218288889777,366.83,23.1218288889777,368.29
19.7026508067859,374.61,23.2067603958271,368.41,23.2067603958271,368.96,23.2067603958271,368.24,23.2067603958271,369.17,23.2067603958271,368.41
19.7875823136353,373.71,23.288952176649,367.83,23.288952176649,370.57,23.288952176649,368.17,23.288952176649,370.25,23.288952176649,367.83
19.8697740944572,372.01,23.3738836834982,367.71,23.3738836834982,371.29,23.3738836834982,368.1,23.3738836834982,370.9,23.3738836834982,367.71
19.9547056013066,370.18,23.4560754643203,368.43,23.4560754643203,370.65,23.4560754643203,368.03,23.4560754643203,371.04,23.4560754643203,368.43
20.0368973821285,370.63,23.5410069711695,368.04,23.5410069711695,369.41,23.5410069711695,367.95,23.5410069711695,369.49,23.5410069711695,368.04
20.1218288889777,371.41,23.6177192999367,368.04,23.6177192999367,368.6,23.6177192999367,367.86,23.6177192999367,368.77,23.6177192999367,368.04
20.2067603958271,373.95,23.7026508067859,367.99,23.7026508067859,367.82,23.7026508067859,367.74,23.7026508067859,368.05,23.7026508067859,367.99
20.288952176649,375.33,23.7875823136353,367.73,23.7875823136353,366.76,23.7875823136353,367.61,23.7875823136353,366.87,23.7875823136353,367.73
20.3738836834982,375.48,23.8697740944572,367.49,23.8697740944572,365.35,23.8697740944572,367.46,23.8697740944572,365.36,23.8697740944572,367.49
20.4560754643203,374.77,23.9547056013066,367.52,23.9547056013066,363.91,23.9547056013066,367.28,23.9547056013066,364.13,23.9547056013066,367.52
20.5410069711695,373.44,24.0368973821285,367.08,24.0368973821285,363.8,24.0368973821285,367.09,24.0368973821285,363.8,24.0368973821285,367.08
20.6177192999367,373,24.1218288889777,367.13,24.1218288889777,365.38,24.1218288889777,366.87,24.1218288889777,365.67,24.1218288889777,367.13
20.7026508067859,372.36,24.2067603958271,366.77,24.2067603958271,367.36,24.2067603958271,366.64,24.2067603958271,367.53,24.2067603958271,366.77
20.7875823136353,371.16,24.288952176649,366.35,24.288952176649,368.79,24.288952176649,366.4,24.288952176649,368.77,24.288952176649,366.35
20.8697740944572,369.6,24.3738836834982,366.01,24.3738836834982,369.31,24.3738836834982,366.13,24.3738836834982,369.19,24.3738836834982,366.01
20.9547056013066,368.01,24.4560754643203,365.9,24.4560754643203,368.49,24.4560754643203,365.87,24.4560754643203,368.5,24.4560754643203,365.9
21.0368973821285,367.88,24.5410069711695,365.76,24.5410069711695,367.06,24.5410069711695,365.59,24.5410069711695,367.2,24.5410069711695,365.76
21.1218288889777,369.47,24.6177192999367,365.31,24.6177192999367,366.08,24.6177192999367,365.34,24.6177192999367,366.04,24.6177192999367,365.31
21.2067603958271,371.54,24.7026508067859,365.15,24.7026508067859,365.14,24.7026508067859,365.07,24.7026508067859,365.22,24.7026508067859,365.15
21.288952176649,373.23,24.7875823136353,365.03,24.7875823136353,363.95,24.7875823136353,364.8,24.7875823136353,364.17,24.7875823136353,365.03
21.3738836834982,373.94,24.8697740944572,364.44,24.8697740944572,362.45,24.8697740944572,364.55,24.8697740944572,362.32,24.8697740944572,364.44
21.4560754643203,372.78,24.9547056013066,364.05,24.9547056013066,360.94,24.9547056013066,364.3,24.9547056013066,360.67,24.9547056013066,364.05
21.5410069711695,372.04,25.0368973821285,363.34,25.0368973821285,360.8,25.0368973821285,364.09,25.0368973821285,360.08,25.0368973821285,363.34
21.6177192999367,371.42,25.1218288889777,363.84,25.1218288889777,362.4,25.1218288889777,363.89,25.1218288889777,362.39,25.1218288889777,363.84
21.7026508067859,370.2,25.2067603958271,363.61,25.2067603958271,364.43,25.2067603958271,363.71,25.2067603958271,364.36,25.2067603958271,363.61
21.7874625441914,369.44,25.288952176649,363.11,25.288952176649,365.94,25.288952176649,363.56,25.288952176649,365.52,25.288952176649,363.11
21.8694297573063,368.2,25.3738836834982,363.51,25.3738836834982,366.59,25.3738836834982,363.42,25.3738836834982,366.68,25.3738836834982,363.51
21.9541292108581,366.64,25.4560754643203,363.64,25.4560754643203,365.91,25.4560754643203,363.31,25.4560754643203,366.23,25.4560754643203,363.64
22.0360964239728,366.53,25.5410069711695,363,25.5410069711695,364.66,25.5410069711695,363.2,25.5410069711695,364.44,25.5410069711695,363
22.1207958775249,368.03,25.6177192999367,363.14,25.6177192999367,363.85,25.6177192999367,363.11,25.6177192999367,363.87,25.6177192999367,363.14
22.2054953310767,370.02,25.7026508067859,363,25.7026508067859,363.1,25.7026508067859,363.02,25.7026508067859,363.06,25.7026508067859,363
22.2874625441914,371.6,25.7874625441914,363.07,25.7874625441914,362.1,25.7874625441914,362.94,25.7874625441914,362.21,25.7874625441914,363.07
22.3721619977434,371.74,25.8694297573063,362.75,25.8694297573063,360.77,25.8694297573063,362.86,25.8694297573063,360.63,25.8694297573063,362.75
22.4541292108581,371.57,25.9541292108581,362.84,25.9541292108581,359.43,25.9541292108581,362.78,25.9541292108581,359.48,25.9541292108581,362.84
22.5388286644099,370.42,26.0360964239728,362.59,26.0360964239728,359.42,26.0360964239728,362.7,26.0360964239728,359.32,26.0360964239728,362.59
22.6180636370875,369.37,26.1207958775249,362.82,26.1207958775249,361.11,26.1207958775249,362.62,26.1207958775249,361.35,26.1207958775249,362.82
22.7027630906396,369.05,26.2054953310767,362.8,26.2054953310767,363.21,26.2054953310767,362.52,26.2054953310767,363.52,26.2054953310767,362.8
22.7875823136353,367.92,26.2874625441914,362.46,26.2874625441914,364.78,26.2874625441914,362.42,26.2874625441914,364.84,26.2874625441914,362.46
22.8697740944572,366.58,26.3721619977434,362.12,26.3721619977434,365.47,26.3721619977434,362.31,26.3721619977434,365.29,26.3721619977434,362.12
22.9547056013066,365.04,26.4541292108581,361.97,26.4541292108581,364.82,26.4541292108581,362.2,26.4541292108581,364.58,26.4541292108581,361.97
23.0368973821285,364.54,26.5388286644099,362.42,26.5388286644099,363.55,26.5388286644099,362.07,26.5388286644099,363.89,26.5388286644099,362.42
23.1218288889777,366.83,26.6180636370875,362.38,26.6180636370875,362.68,26.6180636370875,361.94,26.6180636370875,363.11,26.6180636370875,362.38
23.2067603958271,369.17,26.7027630906396,361.85,26.7027630906396,361.87,26.7027630906396,361.79,26.7027630906396,361.91,26.7027630906396,361.85
23.288952176649,370.25,26.7875823136353,361.42,26.7875823136353,360.8,26.7875823136353,361.64,26.7875823136353,360.56,26.7875823136353,361.42
23.3738836834982,370.9,26.8697740944572,361.53,26.8697740944572,359.4,26.8697740944572,361.48,26.8697740944572,359.42,26.8697740944572,361.53
23.4560754643203,371.04,26.9547056013066,360.98,26.9547056013066,357.97,26.9547056013066,361.32,26.9547056013066,357.62,26.9547056013066,360.98
23.5410069711695,369.49,27.0368973821285,361.16,27.0368973821285,357.9,27.0368973821285,361.16,27.0368973821285,357.91,27.0368973821285,361.16
23.6177192999367,368.77,27.1218288889777,360.75,27.1218288889777,359.52,27.1218288889777,361,27.1218288889777,359.31,27.1218288889777,360.75
23.7026508067859,368.05,27.2067603958271,361,27.2067603958271,361.55,27.2067603958271,360.84,27.2067603958271,361.75,27.2067603958271,361
23.7875823136353,366.87,27.288952176649,360.72,27.288952176649,363.05,27.288952176649,360.68,27.288952176649,363.11,27.288952176649,360.72
23.8697740944572,365.36,27.3738836834982,360.49,27.3738836834982,363.67,27.3738836834982,360.51,27.3738836834982,363.64,27.3738836834982,360.49
23.9547056013066,364.13,27.4560754643203,360.72,27.4560754643203,362.94,27.4560754643203,360.35,27.4560754643203,363.3,27.4560754643203,360.72
24.0368973821285,363.8,27.5410069711695,360.05,27.5410069711695,361.62,27.5410069711695,360.17,27.5410069711695,361.48,27.5410069711695,360.05
24.1218288889777,365.67,27.6177192999367,360.12,27.6177192999367,360.75,27.6177192999367,360.01,27.6177192999367,360.84,27.6177192999367,360.12
24.2067603958271,367.53,27.7026508067859,359.75,27.7026508067859,359.9,27.7026508067859,359.83,27.7026508067859,359.81,27.7026508067859,359.75
24.288952176649,368.77,27.7875823136353,359.73,27.7875823136353,358.8,27.7875823136353,359.64,27.7875823136353,358.87,27.7875823136353,359.73
24.3738836834982,369.19,27.8697740944572,359.52,27.8697740944572,357.38,27.8697740944572,359.46,27.8697740944572,357.42,27.8697740944572,359.52
24.4560754643203,368.5,27.9547056013066,359.18,27.9547056013066,355.94,27.9547056013066,359.28,27.9547056013066,355.83,27.9547056013066,359.18
24.5410069711695,367.2,28.0368973821285,358.92,28.0368973821285,355.85,28.0368973821285,359.1,28.0368973821285,355.68,28.0368973821285,358.92
24.6177192999367,366.04,28.1218288889777,358.74,28.1218288889777,357.45,28.1218288889777,358.92,28.1218288889777,357.31,28.1218288889777,358.74
24.7026508067859,365.22,28.2067603958271,358.63,28.2067603958271,359.46,28.2067603958271,358.75,28.2067603958271,359.38,28.2067603958271,358.63
24.7875823136353,364.17,28.288952176649,358.39,28.288952176649,360.95,28.288952176649,358.58,28.288952176649,360.78,28.288952176649,358.39
24.8697740944572,362.32,28.3738836834982,358.37,28.3738836834982,361.56,28.3738836834982,358.41,28.3738836834982,361.51,28.3738836834982,358.37
24.9547056013066,360.67,28.4560754643203,358.52,28.4560754643203,360.84,28.4560754643203,358.25,28.4560754643203,361.09,28.4560754643203,358.52
25.0368973821285,360.08,28.5410069711695,358.36,28.5410069711695,359.52,28.5410069711695,358.08,28.5410069711695,359.79,28.5410069711695,358.36
25.1218288889777,362.39,28.6177192999367,358.01,28.6177192999367,358.66,28.6177192999367,357.93,28.6177192999367,358.73,28.6177192999367,358.01
25.2067603958271,364.36,28.7026508067859,358.13,28.7026508067859,357.83,28.7026508067859,357.75,28.7026508067859,358.19,28.7026508067859,358.13
25.288952176649,365.52,28.7875823136353,357.47,28.7875823136353,356.75,28.7875823136353,357.58,28.7875823136353,356.62,28.7875823136353,357.47
25.3738836834982,366.68,28.8697740944572,357.24,28.8697740944572,355.35,28.8697740944572,357.43,28.8697740944572,355.14,28.8697740944572,357.24
25.4560754643203,366.23,28.9547056013066,357.14,28.9547056013066,353.94,28.9547056013066,357.27,28.9547056013066,353.8,28.9547056013066,357.14
25.5410069711695,364.44,29.0368973821285,356.73,29.0368973821285,353.89,29.0368973821285,357.13,29.0368973821285,353.5,29.0368973821285,356.73
25.6177192999367,363.87,29.1218288889777,356.76,29.1218288889777,355.54,29.1218288889777,357.01,29.1218288889777,355.33,29.1218288889777,356.76
25.7026508067859,363.06,29.2067603958271,356.63,29.2067603958271,357.6,29.2067603958271,356.89,29.2067603958271,357.38,29.2067603958271,356.63
25.7874625441914,362.21,29.288952176649,357.02,29.288952176649,359.15,29.288952176649,356.79,29.288952176649,359.4,29.288952176649,357.02
25.8694297573063,360.63,29.3738836834982,356.95,29.3738836834982,359.84,29.3738836834982,356.7,29.3738836834982,360.08,29.3738836834982,356.95
25.9541292108581,359.48,29.4560754643203,356.7,29.4560754643203,359.2,29.4560754643203,356.62,29.4560754643203,359.26,29.4560754643203,356.7
26.0360964239728,359.32,29.5410069711695,356.75,29.5410069711695,357.98,29.5410069711695,356.54,29.5410069711695,358.18,29.5410069711695,356.75
26.1207958775249,361.35,29.6177192999367,356.25,29.6177192999367,357.21,29.6177192999367,356.48,29.6177192999367,356.97,29.6177192999367,356.25
26.2054953310767,363.52,29.7026508067859,356.44,29.7026508067859,356.49,29.7026508067859,356.42,29.7026508067859,356.5,29.7026508067859,356.44
26.2874625441914,364.84,29.7874625441914,356.05,29.7874625441914,355.53,29.7874625441914,356.37,29.7874625441914,355.2,29.7874625441914,356.05
26.3721619977434,365.29,29.8694297573063,356.05,29.8694297573063,354.26,29.8694297573063,356.32,29.8694297573063,353.96,29.8694297573063,356.05
26.4541292108581,364.58,29.9541292108581,356.43,29.9541292108581,352.97,29.9541292108581,356.29,29.9541292108581,353.11,29.9541292108581,356.43
26.5388286644099,363.89,30.0360964239728,356.04,30.0360964239728,353.01,30.0360964239728,356.25,30.0360964239728,352.81,30.0360964239728,356.04
26.6180636370875,363.11,30.1207958775249,356.25,30.1207958775249,354.73,30.1207958775249,356.22,30.1207958775249,354.8,30.1207958775249,356.25
26.7027630906396,361.91,30.2054953310767,356.11,30.2054953310767,356.87,30.2054953310767,356.19,30.2054953310767,356.82,30.2054953310767,356.11
26.7875823136353,360.56,30.2874625441914,356.7,30.2874625441914,358.48,30.2874625441914,356.16,30.2874625441914,359.05,30.2874625441914,356.7
26.8697740944572,359.42,30.3721619977434,356.34,30.3721619977434,359.23,30.3721619977434,356.11,30.3721619977434,359.46,30.3721619977434,356.34
26.9547056013066,357.62,30.4541292108581,356.37,30.4541292108581,358.65,30.4541292108581,356.06,30.4541292108581,358.95,30.4541292108581,356.37
27.0368973821285,357.91,30.5388286644099,356.17,30.5388286644099,357.46,30.5388286644099,355.99,30.5388286644099,357.61,30.5388286644099,356.17
27.1218288889777,359.31,30.6180636370875,355.81,30.6180636370875,356.66,30.6180636370875,355.93,30.6180636370875,356.52,30.6180636370875,355.81
27.2067603958271,361.75,30.7027630906396,355.72,30.7027630906396,355.93,30.7027630906396,355.86,30.7027630906396,355.79,30.7027630906396,355.72
